,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
113,MRO,0.498580352072686,0.5610448608745031,0.3347232606526294,0.15388983532084044,0.5536626916524702,0.38145588293845595,0.001135718341851221,0.5536626916524702,0.42593821661121034,0.0,0.5536626916524702,0.46716820432325096,0.0,0.5536626916524702,0.5152071133888181
114,PSX,0.909710391822828,0.5224304372515616,0.1443298420750494,0.6689381033503691,0.555366269165247,0.16478363727879186,0.4088586030664395,0.552526973310619,0.19823672053249056,0.09483248154457695,0.5406019307211811,0.23481197858499053,0.0,0.5406019307211811,0.2805313045732256
115,DVN,0.5417376490630323,0.5457126632595116,0.318711159059198,0.2061328790459966,0.5366269165247018,0.363843121126981,0.003975014196479273,0.5366269165247018,0.4073915495989786,0.0,0.5366269165247018,0.4480327617551984,0.0,0.5366269165247018,0.49560288106649353
116,HES,0.7717206132879046,0.5559341283361726,0.20361618378249483,0.3043725156161272,0.5343554798409994,0.2487249009884548,0.0017035775127768314,0.5343554798409994,0.2938187122593665,0.0,0.5343554798409994,0.3362180270648534,0.0,0.5343554798409994,0.38581681998389333
117,TRGP,0.7586598523566156,0.5366269165247018,0.34585522091738374,0.4185122089721749,0.5366269165247018,0.37880852254603437,0.056218057921635436,0.5309483248154457,0.4136991368501366,0.0,0.5309483248154457,0.44795955428097883,0.0,0.5309483248154457,0.48962316043214743
118,KMI,0.948892674616695,0.5207268597387847,0.13694539694246882,0.8262350936967632,0.5383304940374787,0.14550099293065044,0.5031232254400908,0.5502555366269165,0.17290652714238886,0.060193072118114706,0.5298126064735945,0.20668411814134321,0.0,0.5286768881317433,0.25078159027121505
119,PXD,0.8245315161839863,0.5485519591141397,0.18996366039245235,0.46678023850085176,0.5388983532084043,0.22947272419047934,0.05110732538330494,0.5343554798409994,0.2716250865355868,0.0,0.5343554798409994,0.3123381220982933,0.0,0.5343554798409994,0.3606376271919249
120,APA,0.5070982396365701,0.5604770017035775,0.3889196937022946,0.252129471890971,0.5593412833617263,0.4303401249763638,0.01192504258943782,0.5582055650198751,0.4706435621808744,0.0,0.5582055650198751,0.508680087299273,0.0,0.5582055650198751,0.5536031567283047
121,EQT,0.4596590909090909,0.5392045454545454,0.30391502886015187,0.3085227272727273,0.5227272727272727,0.3509877732631125,0.008522727272727272,0.5215909090909091,0.3959503440763353,0.0,0.5215909090909091,0.437635820545446,0.0,0.5215909090909091,0.4861874577692131
122,FANG,0.5968199886428166,0.5513912549687677,0.2808138530790122,0.3532084043157297,0.5354911981828506,0.3237650435230398,0.011357183418512209,0.5354911981828506,0.366328009611048,0.0,0.5354911981828506,0.4064747272879251,0.0,0.5354911981828506,0.45375045587455604
123,EOG,0.7791027825099376,0.5400340715502555,0.1924211373666672,0.4787052810902896,0.5502555366269165,0.22878380064660458,0.1839863713798978,0.5332197614991482,0.26899251981427663,0.002271436683702442,0.532084043157297,0.308456728536111,0.0,0.532084043157297,0.3557219952380249
124,OXY,0.6484951731970471,0.5241340147643384,0.2962072329922264,0.532084043157297,0.5468483816013628,0.32733134022363886,0.3520726859738785,0.5530948324815446,0.361593436259871,0.04770017035775128,0.5502555366269165,0.3958886965509978,0.0,0.5479840999432141,0.4379071763951126
125,COP,0.8796138557637706,0.5434412265758092,0.16106877709863218,0.5973878478137422,0.5400340715502555,0.19334972255520158,0.22941510505394663,0.5315161839863713,0.2323885762033751,0.001135718341851221,0.5303804656445201,0.27164635863211883,0.0,0.5303804656445201,0.3190764551240725
126,CVX,0.9653605905735377,0.5122089721749006,0.13025838907253615,0.8233957978421351,0.5440090857467348,0.12985039354074987,0.5792163543441227,0.5587734241908007,0.15291774609084752,0.1896649630891539,0.5377626348665531,0.1851096526395484,0.0,0.534923339011925,0.22860553898844363
127,WMB,0.8824531516183987,0.5366269165247018,0.3028869339196346,0.7296990346394094,0.5633162975582056,0.3235776076648732,0.3787620670073822,0.5377626348665531,0.3502347668793737,0.021010789324247586,0.5286768881317433,0.37898366224563507,0.0,0.5286768881317433,0.41595233295485984
128,OKE,0.8540601930721181,0.5474162407722885,0.22032100253385278,0.6859738784781374,0.5457126632595116,0.24246859471323945,0.3327654741624077,0.5530948324815446,0.2727273707585987,0.04145371947756956,0.5360590573537762,0.3053921065263608,0.0,0.5360590573537762,0.34684052588276487
129,MPC,0.8313458262350937,0.5383304940374787,0.1933581290061546,0.4900624645088018,0.5519591141396933,0.22982920611898147,0.141396933560477,0.5445769449176604,0.2700650327091169,0.002271436683702442,0.5428733674048836,0.30953253797872526,0.0,0.5428733674048836,0.3567804392021752
130,VLO,0.8398637137989778,0.5468483816013628,0.16030484834818678,0.5672913117546848,0.5474162407722885,0.19346901693563393,0.2345258375922771,0.5434412265758092,0.23303449813221305,0.007950028392958546,0.5383304940374787,0.2726079148546715,0.0,0.5383304940374787,0.3202697018568041
131,PNC,0.9585462805224304,0.5195911413969335,0.11828881333054109,0.868824531516184,0.5388983532084043,0.12203676665710814,0.5508233957978421,0.5417376490630323,0.14931515349202423,0.034071550255536626,0.5286768881317433,0.18425925895748052,0.0,0.5286768881317433,0.22981611208415978
132,TFC,0.8754863813229572,0.5590142671854734,0.1772362405470474,0.6160830090791181,0.5460440985732814,0.20926780961581118,0.14915693904020752,0.5421530479896238,0.24746542889711293,0.009079118028534372,0.5330739299610895,0.2859314407015413,0.0,0.5330739299610895,0.3325676814408016
133,FRC,0.9585462805224304,0.532084043157297,0.1045696100092601,0.7904599659284497,0.5139125496876774,0.1195339207492503,0.4304372515616127,0.4906303236797274,0.15437950110005025,0.003975014196479273,0.4843838727995457,0.1933365752820248,0.0,0.4843838727995457,0.24158681260966686
134,ZION,0.9284497444633731,0.5286768881317433,0.11863763590184595,0.6916524701873935,0.545144804088586,0.14923990541192492,0.22089721749006247,0.5229982964224872,0.18987975950613833,0.0,0.5229982964224872,0.2309425507800933,0.0,0.5229982964224872,0.2802046336594816
135,CMA,0.8886996024985804,0.5411697898921067,0.15378565262484656,0.6575809199318569,0.5309483248154457,0.1858966852429849,0.17603634298693924,0.5122089721749006,0.22520335106685063,0.0,0.5122089721749006,0.26475989840641273,0.0,0.5122089721749006,0.3124835032705553
136,JPM,0.9630891538898353,0.5167518455423055,0.12210069963831403,0.889267461669506,0.545144804088586,0.11623451725768784,0.6223736513344691,0.5508233957978421,0.1374831697473929,0.1692220329358319,0.5269733106189665,0.16966065645813036,0.0,0.5269733106189665,0.21366655643656815
137,SIVB,0.8052243043725156,0.5377626348665531,0.1859978012248728,0.45883021010789327,0.5190232822260079,0.2280381763111703,0.018739352640545145,0.5167518455423055,0.2717336363130445,0.0,0.5167518455423055,0.31341917043935813,0.0,0.5167518455423055,0.36252063371733423
138,SBNY,0.8171493469619534,0.5275411697898921,0.16545658442177405,0.5599091425326519,0.532084043157297,0.20085772509277297,0.22373651334469052,0.5025553662691652,0.24145202143984898,0.0,0.5025553662691652,0.2815398235990729,0.0,0.5025553662691652,0.32955574586956143
139,MTB,0.9363997728563316,0.5292447473026689,0.1420851862188425,0.7768313458262351,0.5354911981828506,0.15579410577260355,0.47586598523566154,0.5212947189097104,0.18563273434569222,0.013628620102214651,0.5167518455423055,0.22039260066056937,0.0,0.5167518455423055,0.2649519948523984
140,C,0.9329926178307779,0.5281090289608177,0.13996282371307667,0.7666098807495741,0.5479840999432141,0.15561469205261966,0.43270868824531517,0.545144804088586,0.18676080614014642,0.03747870528109029,0.5332197614991482,0.2223001845310224,0.0,0.5332197614991482,0.2674432941353927
141,FITB,0.9170925610448609,0.5354911981828506,0.1281024562496843,0.7563884156729132,0.5496876774559909,0.15114587196242377,0.33617262918796137,0.524701873935264,0.18731290065491824,0.0005678591709256105,0.5229982964224872,0.22585301067795877,0.0,0.5229982964224872,0.2732596344387039
142,BAC,0.946053378762067,0.5275411697898921,0.12333870612917838,0.8126064735945485,0.552526973310619,0.13817515690131862,0.4236229415105054,0.5434412265758092,0.1705912475368534,0.017603634298693924,0.5315161839863713,0.20750434481749577,0.0,0.5315161839863713,0.25398715941749167
143,HBAN,0.9295854628052242,0.5502555366269165,0.1333772552807668,0.7626348665530949,0.5337876206700738,0.15725049098375926,0.2720045428733674,0.5105053946621237,0.19341957502068435,0.002271436683702442,0.5076660988074957,0.23177469576624898,0.0,0.5076660988074957,0.2789451711588782
144,CFG,0.8926746166950597,0.5650198750709824,0.15761576863351062,0.6740488358886996,0.5269733106189665,0.1899748644526437,0.08972174900624645,0.5195911413969335,0.2292317927813925,0.0,0.5195911413969335,0.26868114334439386,0.0,0.5195911413969335,0.31629880116338954
145,WFC,0.9352640545144804,0.5099375354911981,0.1356545306552945,0.7705848949460534,0.532084043157297,0.14587973429405615,0.49176604202157864,0.5474162407722885,0.17439234018609026,0.09937535491198182,0.5377626348665531,0.20879543000998763,0.0,0.5377626348665531,0.2533229821376549
146,RF,0.9170925610448609,0.5491198182850653,0.1697382116946341,0.6831345826235093,0.5377626348665531,0.19800807721490601,0.1470755252697331,0.524701873935264,0.23434227602700283,0.0,0.524701873935264,0.2718547461369348,0.0,0.524701873935264,0.31783336277990515
